date,open,high,low,close,volume,split_ratio
2021-11-16,1207.4000244140625,1213.050048828125,1182.0,1189.300048828125,379169,0.0
2021-11-17,1192.0,1210.0,1191.1500244140625,1197.199951171875,389485,0.0
2021-11-18,1204.0,1204.0,1150.0,1156.8499755859375,310061,0.0
2021-11-22,1170.0,1170.0,1080.0,1105.75,407812,0.0
2021-11-23,1094.0,1129.0,1071.0,1117.550048828125,251417,0.0
2021-11-24,1147.0999755859375,1206.449951171875,1128.0,1153.4000244140625,664098,0.0
2021-11-25,1161.8499755859375,1204.0,1153.4000244140625,1196.8499755859375,386846,0.0
2021-11-26,1175.0,1229.0,1158.0,1181.5999755859375,814656,0.0
2021-11-29,1110.0,1149.550048828125,1065.550048828125,1116.25,581885,0.0
2021-11-30,1120.0,1164.0,1120.0,1148.9000244140625,296991,0.0
2021-12-01,1152.0,1168.8499755859375,1110.0,1115.800048828125,307450,0.0
2021-12-02,1117.0,1139.0,1111.0,1114.0,264702,0.0
2021-12-03,1124.949951171875,1125.0,1094.0,1097.0999755859375,336277,0.0
2021-12-06,1094.0,1099.800048828125,1062.050048828125,1066.550048828125,300338,0.0
2021-12-07,1110.0,1111.050048828125,1075.0,1080.050048828125,341155,0.0
2021-12-08,1091.0,1099.0,1080.6500244140625,1084.75,189292,0.0
2021-12-09,1092.800048828125,1092.800048828125,1062.0999755859375,1066.9000244140625,451784,0.0
2021-12-10,1065.0,1099.5,1058.0999755859375,1083.949951171875,377681,0.0
2021-12-13,1093.800048828125,1097.0,1071.0,1078.25,205857,0.0
2021-12-14,1082.0,1109.699951171875,1082.0,1100.8499755859375,413427,0.0
2021-12-15,1105.0,1207.1500244140625,1088.0,1094.050048828125,863160,0.0
2021-12-16,1105.0,1111.550048828125,1071.5,1085.949951171875,454599,0.0
2021-12-17,1093.550048828125,1098.0,1071.0,1080.8499755859375,424217,0.0
2021-12-20,1069.9000244140625,1070.0,1030.5999755859375,1056.9000244140625,334250,0.0
2021-12-21,1061.8499755859375,1082.0,1054.8499755859375,1064.75,142772,0.0
2021-12-22,1070.0,1095.0,1070.0,1079.6500244140625,392529,0.0
2021-12-23,1080.0,1087.800048828125,1069.199951171875,1072.199951171875,141391,0.0
2021-12-24,1079.0,1090.0,1065.0,1084.3499755859375,152844,0.0
2021-12-27,1084.3499755859375,1085.0,1064.25,1082.699951171875,111030,0.0
2021-12-28,1087.0,1090.0,1071.050048828125,1075.050048828125,266895,0.0
2021-12-29,1077.0,1122.0,1071.0999755859375,1103.5999755859375,201453,0.0
2021-12-30,1116.4000244140625,1116.4000244140625,1098.25,1105.75,260641,0.0
2021-12-31,1106.0,1136.699951171875,1106.0,1127.449951171875,324084,0.0
2022-01-03,1134.4000244140625,1208.0999755859375,1115.1500244140625,1194.25,1003067,0.0
2022-01-04,1207.699951171875,1368.800048828125,1203.449951171875,1317.4000244140625,4086075,0.0
2022-01-05,1322.0,1357.9000244140625,1295.0,1327.199951171875,1129029,0.0
2022-01-06,1302.0,1348.0,1270.0,1334.25,943068,0.0
2022-01-07,1348.0,1354.4000244140625,1297.6500244140625,1302.5999755859375,639007,0.0
2022-01-10,1307.0,1346.0,1298.0999755859375,1308.9000244140625,500675,0.0
2022-01-11,1308.9000244140625,1417.949951171875,1302.4000244140625,1388.4000244140625,1732855,0.0
2022-01-12,1406.0,1459.0,1369.0,1428.699951171875,1462612,0.0
2022-01-13,1426.0,1460.6500244140625,1395.0,1436.5,900694,0.0
2022-01-14,1431.0,1511.0,1418.699951171875,1480.300048828125,1123159,0.0
2022-01-17,1493.0,1504.0,1462.9000244140625,1486.449951171875,431975,0.0
2022-01-18,1495.0,1511.0,1436.5,1449.5,642966,0.0
2022-01-19,1430.0,1433.949951171875,1371.550048828125,1388.3499755859375,938688,0.0
2022-01-20,1391.0,1415.0,1372.0,1391.6500244140625,357653,0.0
2022-01-21,1375.0,1414.0,1361.0,1379.0999755859375,344612,0.0
2022-01-24,1366.0,1370.0,1220.0,1243.75,1212053,0.0
2022-01-25,1240.0,1359.0,1200.0,1283.8499755859375,759350,0.0
2022-01-27,1284.0,1284.0,1203.0,1208.75,784107,0.0
2022-01-28,1226.9000244140625,1268.25,1200.8499755859375,1212.800048828125,571629,0.0
2022-01-31,1250.0,1323.1500244140625,1231.699951171875,1310.3499755859375,724812,0.0
2022-02-01,1336.0,1344.9000244140625,1281.5999755859375,1312.8499755859375,395416,0.0
2022-02-02,1324.699951171875,1329.25,1297.0,1309.25,287933,0.0
2022-02-03,1314.0,1343.949951171875,1280.0,1290.6500244140625,281166,0.0
2022-02-04,1254.050048828125,1280.0,1245.0,1259.199951171875,391988,0.0
2022-02-07,1340.0,1380.0,1280.050048828125,1292.300048828125,979408,0.0
2022-02-08,1315.0,1323.050048828125,1270.0,1288.9000244140625,444138,0.0
2022-02-09,1300.949951171875,1309.949951171875,1282.0,1286.5,220429,0.0
2022-02-10,1296.449951171875,1296.449951171875,1256.0,1262.199951171875,329900,0.0
2022-02-11,1242.0,1255.0,1219.050048828125,1222.699951171875,381828,0.0
2022-02-14,1070.0,1202.9000244140625,1069.949951171875,1165.0,664148,0.0
2022-02-15,1189.0,1216.8499755859375,1165.0,1185.75,422420,0.0
2022-02-16,1230.0,1230.0,1185.75,1190.199951171875,491461,0.0
2022-02-17,1190.0,1237.0,1187.949951171875,1228.550048828125,528994,0.0
2022-02-18,1200.0,1218.0,1190.800048828125,1200.1500244140625,234786,0.0
2022-02-21,1175.0999755859375,1250.0,1160.0,1227.550048828125,531307,0.0
2022-02-22,1120.0,1214.550048828125,1120.0,1206.75,574377,0.0
2022-02-23,1206.0,1239.800048828125,1195.0,1200.0999755859375,305681,0.0
2022-02-24,1155.0,1185.8499755859375,1106.050048828125,1114.5,840510,0.0
2022-02-25,1174.0,1200.0,1154.9000244140625,1194.050048828125,462985,0.0
2022-02-28,1190.0,1227.4000244140625,1158.0,1218.25,376936,0.0
2022-03-02,1201.0,1214.5,1180.0,1183.300048828125,340163,0.0
2022-03-03,1210.0,1222.0,1190.25,1194.75,241445,0.0
2022-03-04,1185.0,1197.949951171875,1155.0,1157.949951171875,375013,0.0
2022-03-07,1145.0,1165.0,1108.5,1148.0,326917,0.0
2022-03-08,1150.0,1169.949951171875,1140.4000244140625,1158.050048828125,244190,0.0
2022-03-09,1179.800048828125,1234.8499755859375,1161.0,1217.5,390330,0.0
2022-03-10,1287.699951171875,1289.0,1246.0999755859375,1258.5999755859375,421383,0.0
2022-03-11,1254.9000244140625,1280.0,1235.0,1251.0,259658,0.0
2022-03-14,1251.949951171875,1264.0,1209.050048828125,1213.0,295329,0.0
2022-03-15,1224.0,1232.199951171875,1187.9000244140625,1192.699951171875,272373,0.0
2022-03-16,1230.0,1230.0,1192.699951171875,1198.550048828125,270619,0.0
2022-03-17,1220.0,1224.949951171875,1205.0,1210.699951171875,280865,0.0
2022-03-21,1216.0,1243.0,1198.3499755859375,1231.300048828125,449096,0.0
2022-03-22,1230.0,1230.0,1204.0,1224.550048828125,217977,0.0
2022-03-23,1235.0,1248.300048828125,1217.300048828125,1220.699951171875,257774,0.0
2022-03-24,1218.949951171875,1238.1500244140625,1212.4000244140625,1219.5,159177,0.0
2022-03-25,1220.0,1230.0,1203.0,1208.75,124832,0.0
2022-03-28,1215.0,1218.0,1191.300048828125,1206.0,162038,0.0
2022-03-29,1216.0,1234.8499755859375,1207.0,1229.300048828125,264900,0.0
2022-03-30,1236.0,1262.0,1231.0999755859375,1247.949951171875,297902,0.0
2022-03-31,1258.0,1278.0,1236.5,1260.050048828125,367285,0.0
2022-04-01,1269.0,1283.699951171875,1260.0,1268.550048828125,205049,0.0
2022-04-04,1281.9000244140625,1293.9000244140625,1264.5,1270.1500244140625,212114,0.0
2022-04-05,1280.0,1282.0,1262.199951171875,1272.199951171875,248179,0.0
2022-04-06,1266.0,1271.4000244140625,1248.0,1254.050048828125,200746,0.0
2022-04-07,1249.0,1275.0,1233.6500244140625,1245.800048828125,296898,0.0
2022-04-08,1248.300048828125,1281.949951171875,1248.300048828125,1275.949951171875,243910,0.0
2022-04-11,1275.300048828125,1336.5999755859375,1270.050048828125,1287.8499755859375,641001,0.0
2022-04-12,1290.0,1291.0,1245.0,1257.0,286789,0.0
2022-04-13,1268.9000244140625,1273.949951171875,1251.0,1270.0999755859375,152843,0.0
2022-04-18,1268.0,1268.0,1223.6500244140625,1229.25,217295,0.0
2022-04-19,1237.0,1247.9000244140625,1200.0,1207.550048828125,251359,0.0
2022-04-20,1210.0,1236.449951171875,1205.550048828125,1207.75,167801,0.0
2022-04-21,1222.0,1231.199951171875,1215.3499755859375,1225.8499755859375,113237,0.0
2022-04-22,1213.0,1223.0,1211.050048828125,1218.8499755859375,128860,0.0
2022-04-25,1198.0,1206.300048828125,1190.5,1196.75,137181,0.0
2022-04-26,1205.0,1214.199951171875,1191.0,1194.5999755859375,100315,0.0
2022-04-27,1185.0,1215.0,1163.4000244140625,1201.4000244140625,284625,0.0
2022-04-28,1208.0,1230.0,1185.4000244140625,1225.1500244140625,196419,0.0
2022-04-29,1234.25,1239.0,1209.1500244140625,1221.75,179588,0.0
2022-05-02,1201.75,1228.5999755859375,1200.0,1219.6500244140625,143936,0.0
2022-05-04,1221.0,1224.0,1175.0,1183.449951171875,205823,0.0
2022-05-05,1205.0,1207.1500244140625,1140.300048828125,1152.25,162601,0.0
2022-05-06,1126.0,1143.6500244140625,1096.0999755859375,1110.4000244140625,412234,0.0
2022-05-09,1090.0,1132.0,1080.0,1119.0,208256,0.0
2022-05-10,1119.0,1131.0999755859375,1054.9000244140625,1079.0,183468,0.0
2022-05-11,1065.050048828125,1079.0,1013.4000244140624,1035.300048828125,551163,0.0
2022-05-12,1039.0,1042.0,999.0,1002.4500122070312,320603,0.0
2022-05-13,1019.0,1062.5,1011.5,1034.300048828125,319765,0.0
2022-05-16,1045.0,1045.0,960.0,966.9000244140624,961502,0.0
2022-05-17,982.0,1132.0,939.0,1108.800048828125,2434123,0.0
2022-05-18,1095.0,1153.800048828125,1072.0,1107.9000244140625,1006374,0.0
