date,open,high,low,close,volume
2025-01-01,346.0,351.0,345.54998779296875,348.3999938964844,628531
2025-01-02,349.0,352.0,345.04998779296875,349.8500061035156,877205
2025-01-03,350.04998779296875,352.1499938964844,341.04998779296875,341.79998779296875,1183610
2025-01-06,343.6000061035156,344.45001220703125,332.54998779296875,337.54998779296875,1324051
2025-01-07,340.0,341.29998779296875,335.0,337.1499938964844,840178
2025-01-08,338.8500061035156,338.8500061035156,332.75,334.75,1335457
2025-01-09,336.1000061035156,341.70001220703125,334.1499938964844,336.3500061035156,890777
2025-01-10,336.0,342.29998779296875,332.20001220703125,333.8500061035156,1235334
2025-01-13,332.0,334.0,318.04998779296875,321.1499938964844,2182625
2025-01-14,319.54998779296875,328.6000061035156,318.6000061035156,324.0,1602282
2025-01-15,326.95001220703125,327.0,318.25,324.8500061035156,1214925
2025-01-16,327.95001220703125,335.3500061035156,323.04998779296875,332.25,1981836
2025-01-17,331.45001220703125,339.79998779296875,327.6000061035156,338.54998779296875,1620514
2025-01-20,345.0,346.8999938964844,330.8500061035156,345.20001220703125,2253240
2025-01-21,343.79998779296875,343.8999938964844,327.6000061035156,329.25,2071541
2025-01-22,330.29998779296875,330.6000061035156,312.3500061035156,322.29998779296875,2952508
2025-01-23,324.3500061035156,329.45001220703125,322.5,326.95001220703125,1559376
2025-01-24,327.0,331.25,319.04998779296875,321.75,1097225
2025-01-27,318.20001220703125,319.0,308.1499938964844,312.8999938964844,2810899
2025-01-28,313.8500061035156,319.6000061035156,306.54998779296875,311.45001220703125,958967
2025-01-29,312.0,324.95001220703125,308.04998779296875,323.45001220703125,956197
2025-01-30,324.0,326.25,316.75,322.6000061035156,1126870
2025-01-31,320.5,323.8500061035156,318.04998779296875,321.04998779296875,1627149
2025-02-01,321.95001220703125,326.1499938964844,313.54998779296875,320.8500061035156,705000
2025-02-03,318.54998779296875,330.79998779296875,314.3500061035156,323.3500061035156,1042101
2025-02-04,326.45001220703125,330.54998779296875,320.1000061035156,328.79998779296875,1450537
2025-02-05,328.5,332.5,325.6499938964844,328.3500061035156,1502457
2025-02-06,328.8500061035156,328.8500061035156,320.25,321.95001220703125,1169821
2025-02-07,324.70001220703125,324.70001220703125,307.29998779296875,315.1000061035156,5745752
